source_set,dataset,folder_name,attack_type,attack_family,mode,mode_inferred,model_norm,poison_rate,train_param_value,test_param_type,test_param_value,target_label,poison_seed,delta,eps,f,upgd_steps,upgd_steps_multiplier,alpha,cover_rate,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
baseline,cifar10,SIG_0.050_delta=36_f=6_poison_seed=2333_arch=ResNet18_cifar10,SIG,sig,unknown,True,resnet18,0.05,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.5240856947794014,0.30596912983869573,0.972344,0.9799805366328375,1.25941801071167,False,,
new,cifar10,SIG_0.050_delta=36_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_cifar10,SIG,sig,all-to-one,False,resnet18,0.05,36.0,test_delta,36.0,0,2333,36.0,,6.0,,,,,0.3841543210412901,0.1961706946700288,1.0,1.0,2.325531005859375,False,,
baseline,cifar10,SIG_0.050_delta=44_f=6_poison_seed=2333_arch=ResNet18_cifar10,SIG,sig,unknown,True,resnet18,0.05,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.565681125403622,0.35391927429661085,0.987969,0.9902683164187405,1.616701602935791,False,,
new,cifar10,SIG_0.050_delta=44_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_cifar10,SIG,sig,all-to-one,False,resnet18,0.05,44.0,test_delta,44.0,0,2333,44.0,,6.0,,,,,0.3942027796121229,0.22819864265264145,1.0,1.0,1.7139145135879517,False,,
baseline,cifar10,SIG_0.050_delta=56_f=6_poison_seed=2333_arch=ResNet18_cifar10,SIG,sig,unknown,True,resnet18,0.05,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.6493190144030059,0.35740947207135787,0.999062,0.999026831641874,2.100159168243408,False,,
new,cifar10,SIG_0.050_delta=56_f=6_mode=all2one_poison_seed=2333_arch=ResNet18_cifar10,SIG,sig,all-to-one,False,resnet18,0.05,56.0,test_delta,56.0,0,2333,56.0,,6.0,,,,,0.38454227200055613,0.20572471897787437,1.0,1.0,1.5050969123840332,False,,
baseline,cifar10,SIG_0.005_delta=4_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.005,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.8878467261904762,0.5276081479003087,0.05125,0.005839010148755735,2.591102123260498,False,,
new,cifar10,SIG_0.005_delta=4_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.005,4.0,test_delta,4.0,0,2333,4.0,,6.0,,,,,0.7780789650537634,0.4682278584116003,0.08875,0.012929236757959126,4.085440635681152,True,,
baseline,cifar10,SIG_0.005_delta=12_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.005,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.7429137323943662,0.4332958207520441,0.048594,0.009870707632420409,2.6276333332061768,False,,
new,cifar10,SIG_0.005_delta=12_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.005,12.0,test_delta,12.0,0,2333,12.0,,6.0,,,,,0.5539649920579575,0.34037422403741346,0.725625,0.8971222021409704,2.056617498397827,False,,
baseline,cifar10,SIG_0.005_delta=20_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.005,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.8264299841772151,0.5152248957929273,0.152969,0.2745725010426804,4.959134578704834,False,,
new,cifar10,SIG_0.005_delta=20_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.005,20.0,test_delta,20.0,0,2333,20.0,,6.0,,,,,0.49904167850546954,0.2857432194060643,0.90125,0.9785902961212289,4.305492401123047,True,,
baseline,cifar10,SIG_0.005_delta=28_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.005,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.5845214114530777,0.417352611877716,0.246094,0.5510913388016127,1.1935786008834839,False,,
new,cifar10,SIG_0.005_delta=28_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.005,28.0,test_delta,28.0,0,2333,28.0,,6.0,,,,,0.6962181045384291,0.4547451478126846,0.859219,0.9894341721117753,2.802541732788086,False,,
baseline,cifar10,SIG_0.005_delta=36_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.005,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.6312152790569165,0.5129247272306902,0.274531,0.7547615737522592,2.8019535541534424,False,,
new,cifar10,SIG_0.005_delta=36_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.005,36.0,test_delta,36.0,0,2333,36.0,,6.0,,,,,0.7290640712290504,0.5079816529475185,0.923281,0.9954122063116919,2.040863275527954,False,,
baseline,cifar10,SIG_0.005_delta=44_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.005,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.8056350502512563,0.5194182998852059,0.472813,0.885305157792298,4.446581840515137,False,,
new,cifar10,SIG_0.005_delta=44_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.005,44.0,test_delta,44.0,0,2333,44.0,,6.0,,,,,0.6745171003782573,0.3917560556450477,0.927969,0.9923536771861532,4.100804328918457,True,,
baseline,cifar10,SIG_0.005_delta=56_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.005,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.6722772629004821,0.5620565873971416,0.566719,0.9806756568886418,1.7093666791915894,False,,
new,cifar10,SIG_0.005_delta=56_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.005,56.0,test_delta,56.0,0,2333,56.0,,6.0,,,,,0.5776717444289694,0.36526838993607025,0.945469,0.998192687334909,1.9527329206466675,False,,
baseline,cifar10,SIG_0.010_delta=4_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.01,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.7878150510204082,0.4424787361156003,0.049219,0.006812178506881691,4.394678592681885,False,,
new,cifar10,SIG_0.010_delta=4_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.01,4.0,test_delta,4.0,0,2333,4.0,,6.0,,,,,0.705721177184466,0.4003435809931092,0.108438,0.02863895453913527,4.601170063018799,True,,
baseline,cifar10,SIG_0.010_delta=12_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.01,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.8414991987179488,0.46279625378497535,0.142031,0.11928263589601001,1.7763475179672241,False,,
new,cifar10,SIG_0.010_delta=12_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.01,12.0,test_delta,12.0,0,2333,12.0,,6.0,,,,,0.5063765649662793,0.36632265508300466,0.896719,0.9688586125399694,1.8408275842666626,False,,
baseline,cifar10,SIG_0.010_delta=20_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.01,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.6473723267199176,0.4013298145617603,0.342344,0.5395523425552621,4.526753902435303,True,,
new,cifar10,SIG_0.010_delta=20_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.01,20.0,test_delta,20.0,0,2333,20.0,,6.0,,,,,0.4537443643237188,0.27472552534682637,0.962656,0.9929097733907966,1.2825977802276611,False,,
baseline,cifar10,SIG_0.010_delta=28_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.01,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.7989869744058501,0.5006677168254161,0.424375,0.760461559849854,4.69638729095459,False,,
new,cifar10,SIG_0.010_delta=28_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.01,28.0,test_delta,28.0,0,2333,28.0,,6.0,,,,,0.4000986080100475,0.2150769836309352,0.974844,0.9962463506186571,1.7041486501693726,False,,
baseline,cifar10,SIG_0.010_delta=36_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.01,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.6620883360193393,0.4204985980367565,0.46125,0.8626442374530794,7.312988758087158,True,,
new,cifar10,SIG_0.010_delta=36_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.01,36.0,test_delta,36.0,0,2333,36.0,,6.0,,,,,0.5184127046599497,0.3645623991752249,0.926719,0.99346586959544,3.848558187484741,False,,
baseline,cifar10,SIG_0.010_delta=44_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.01,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.4789290519570615,0.2815097609642737,0.819063,0.9518976782983456,2.722630023956299,False,,
new,cifar10,SIG_0.010_delta=44_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.01,44.0,test_delta,44.0,0,2333,44.0,,6.0,,,,,0.5296163167805831,0.36677637928522533,0.932969,0.9966634227721396,1.3836032152175903,False,,
baseline,cifar10,SIG_0.010_delta=56_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.01,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.8221167979354194,0.5729528267842515,0.861563,0.973029334074795,2.3482203483581543,False,,
new,cifar10,SIG_0.010_delta=56_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.01,56.0,test_delta,56.0,0,2333,56.0,,6.0,,,,,0.6260404434809862,0.40981723067530185,0.971719,0.9980536632837481,2.633096694946289,False,,
baseline,cifar10,SIG_0.050_delta=4_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.05,4.0,test_delta,4.0,,2333,4.0,,6.0,,,,,0.8257673611111112,0.5328633410781343,0.057344,0.01000973168358126,2.4305856227874756,False,,
new,cifar10,SIG_0.050_delta=4_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.05,4.0,test_delta,4.0,0,2333,4.0,,6.0,,,,,0.7984727100550963,0.4485446808636395,0.320781,0.2018629222855554,2.0361249446868896,True,,
baseline,cifar10,SIG_0.050_delta=12_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.05,12.0,test_delta,12.0,,2333,12.0,,6.0,,,,,0.7533567880794703,0.49210776954897284,0.444219,0.4198526345057695,3.0295350551605225,False,,
new,cifar10,SIG_0.050_delta=12_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.05,12.0,test_delta,12.0,0,2333,12.0,,6.0,,,,,0.5436866283124129,0.3178137643961296,0.994375,0.9968024468233004,1.5074474811553955,False,,
baseline,cifar10,SIG_0.050_delta=20_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.05,20.0,test_delta,20.0,,2333,20.0,,6.0,,,,,0.6197851441812564,0.49661975868207,0.681719,0.6749617683859308,2.9218947887420654,False,,
new,cifar10,SIG_0.050_delta=20_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.05,20.0,test_delta,20.0,0,2333,20.0,,6.0,,,,,0.5557618519485038,0.33184220359864625,0.994687,0.9988878075907132,1.3567984104156494,False,,
baseline,cifar10,SIG_0.050_delta=28_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.05,28.0,test_delta,28.0,,2333,28.0,,6.0,,,,,0.610197198275862,0.40875446882829325,0.860781,0.8063394967329348,1.2687519788742065,False,,
new,cifar10,SIG_0.050_delta=28_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.05,28.0,test_delta,28.0,0,2333,28.0,,6.0,,,,,0.4444478934927697,0.24793671375865334,0.999687,0.9998609759488392,1.9796597957611084,False,,
baseline,cifar10,SIG_0.050_delta=36_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.05,36.0,test_delta,36.0,,2333,36.0,,6.0,,,,,0.6100008617988091,0.409753788874782,0.907969,0.88725149450855,1.6558146476745605,False,,
new,cifar10,SIG_0.050_delta=36_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.05,36.0,test_delta,36.0,0,2333,36.0,,6.0,,,,,0.4641298317575083,0.25282051236006553,0.992969,0.9998609759488392,10.552865028381348,True,,
baseline,cifar10,SIG_0.050_delta=44_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.05,44.0,test_delta,44.0,,2333,44.0,,6.0,,,,,0.56235360094451,0.3619334336630664,0.914844,0.9420269706659252,5.468559741973877,False,,
new,cifar10,SIG_0.050_delta=44_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.05,44.0,test_delta,44.0,0,2333,44.0,,6.0,,,,,0.4821636617197276,0.2701612240776643,0.999219,1.0,1.5188034772872925,False,,
baseline,cifar10,SIG_0.050_delta=56_f=6_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,unknown,True,vgg,0.05,56.0,test_delta,56.0,,2333,56.0,,6.0,,,,,0.5141188656758273,0.32636146066822447,0.949844,0.9915195328791881,3.9639968872070312,True,,
new,cifar10,SIG_0.050_delta=56_f=6_mode=all2one_poison_seed=2333_arch=vgg19_bn_cifar10,SIG,sig,all-to-one,False,vgg,0.05,56.0,test_delta,56.0,0,2333,56.0,,6.0,,,,,0.3417778743222577,0.14291504146152656,0.999219,1.0,2.2279655933380127,True,,
baseline,cifar10,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.005,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.8492214095744681,0.4791841122835059,0.216094,0.16349228416516057,2.037986993789673,False,,
new,cifar10,upgd_0.005_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.005,4.0,test_eps,4.0,0,2333,,4.0,,100.0,5.0,,,0.2941090971026965,0.13723524470684012,0.831406,0.9694147087446128,4.880569934844971,True,,
baseline,cifar10,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.005,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.7450659967504945,0.4232918241177459,0.417031,0.49214514110941193,2.7175629138946533,False,,
new,cifar10,upgd_0.005_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.005,6.0,test_eps,6.0,0,2333,,6.0,,100.0,5.0,,,0.3704798808012413,0.16152846928349707,0.978281,0.9855414986792715,11.653975486755371,True,,
baseline,cifar10,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.005,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.7666791962206225,0.43069583906306597,0.557656,0.6564715695815376,9.327699661254883,False,,
new,cifar10,upgd_0.005_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.005,8.0,test_eps,8.0,0,2333,,8.0,,100.0,5.0,,,0.3664798835501468,0.1384756046272797,0.992812,0.9940219658000834,3.4944546222686768,True,,
baseline,cifar10,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.005,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.6709281002638523,0.3620062081873896,0.495312,0.8430418462393994,1.1182911396026611,False,,
new,cifar10,upgd_0.005_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.005,10.0,test_eps,10.0,0,2333,,10.0,,100.0,5.0,,,0.5630210140997831,0.2904328842086261,0.545469,0.6409008758515223,1.8795490264892578,False,,
baseline,cifar10,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.005,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.5031993192449048,0.2853282049538819,0.51375,0.832336994300014,3.879574775695801,False,,
new,cifar10,upgd_0.005_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.005,12.0,test_eps,12.0,0,2333,,12.0,,100.0,5.0,,,0.41014950954678975,0.23900893258430156,0.967656,0.9938829417489226,1.4484421014785767,False,,
baseline,cifar10,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.005,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.5357855566237639,0.3695736637736793,0.905469,0.884471013485333,1.4211130142211914,False,,
new,cifar10,upgd_0.005_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.005,16.0,test_eps,16.0,0,2333,,16.0,,100.0,5.0,,,0.52909168496445,0.3041092874061324,0.986875,0.997219518976783,3.0816421508789062,True,,
baseline,cifar10,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.005,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.6264558936825886,0.6496597388918997,0.356875,0.7219518976782984,1.5479865074157715,False,,
new,cifar10,upgd_0.005_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.005,20.0,test_eps,20.0,0,2333,,20.0,,100.0,5.0,,,0.5126772575250836,0.2532773414877336,0.94375,0.9976365911302655,4.605473518371582,False,,
baseline,cifar10,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.005,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.31883973631858165,0.16163423145017686,0.868594,0.9958292784651744,8.795232772827148,False,,
new,cifar10,upgd_0.005_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.005,24.0,test_eps,24.0,0,2333,,24.0,,100.0,5.0,,,0.6381236814162373,0.3880387016115464,0.904531,0.9983317113860698,5.527389049530029,False,,
baseline,cifar10,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.01,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.7167735849056605,0.39762305454100155,0.303906,0.2652578896149034,2.9727883338928223,True,,
new,cifar10,upgd_0.010_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.01,4.0,test_eps,4.0,0,2333,,4.0,,100.0,5.0,,,0.4814239676141987,0.1715929825283402,0.959375,0.9830390657583762,2.990131139755249,True,,
baseline,cifar10,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.01,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.651493366129994,0.35201755016239455,0.731406,0.6994300013902405,1.4600266218185425,False,,
new,cifar10,upgd_0.010_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.01,6.0,test_eps,6.0,0,2333,,6.0,,100.0,5.0,,,0.21314155181437533,0.18768618427621575,0.997344,0.9961073265674962,9.564075469970703,True,,
baseline,cifar10,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.01,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.5811635601990488,0.42498951309707245,0.525625,0.7895175865424718,4.204725742340088,True,,
new,cifar10,upgd_0.010_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.01,8.0,test_eps,8.0,0,2333,,8.0,,100.0,5.0,,,0.4496774553571429,0.2310695180434753,0.978125,0.9965243987209788,4.250859260559082,True,,
baseline,cifar10,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.01,10.0,test_eps,10.0,,2333,,10.0,,100.0,5.0,,,0.6790089606434484,0.39890593416360165,0.569063,0.8901709995829279,2.523164749145508,False,,
new,cifar10,upgd_0.010_eps=10.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.01,10.0,test_eps,10.0,0,2333,,10.0,,100.0,5.0,,,0.4269392736368707,0.2013685924264883,0.989062,0.9969414708744613,2.267904758453369,False,,
baseline,cifar10,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.01,12.0,test_eps,12.0,,2333,,12.0,,100.0,5.0,,,0.5715994469185461,0.3391182350634029,0.770156,0.9677464201306826,2.8473637104034424,False,,
new,cifar10,upgd_0.010_eps=12.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.01,12.0,test_eps,12.0,0,2333,,12.0,,100.0,5.0,,,0.4797558939267308,0.20363967450192666,0.977187,0.9980536632837481,1.2200443744659424,False,,
baseline,cifar10,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.01,16.0,test_eps,16.0,,2333,,16.0,,100.0,5.0,,,0.6837922299676102,0.4214497297129687,0.814375,0.9872097872932017,2.305981159210205,False,,
new,cifar10,upgd_0.010_eps=16.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.01,16.0,test_eps,16.0,0,2333,,16.0,,100.0,5.0,,,0.5333007328905272,0.23935170227065306,0.9925,0.9994439037953566,1.2232147455215454,False,,
baseline,cifar10,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.01,20.0,test_eps,20.0,,2333,,20.0,,100.0,5.0,,,0.6455640137339359,0.3706610643497801,0.754062,0.9844293062699847,2.9751009941101074,False,,
new,cifar10,upgd_0.010_eps=20.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.01,20.0,test_eps,20.0,0,2333,,20.0,,100.0,5.0,,,0.46540985744089014,0.18242427329930844,0.987969,0.9995829278465175,2.529608726501465,False,,
baseline,cifar10,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.01,24.0,test_eps,24.0,,2333,,24.0,,100.0,5.0,,,0.5358173277661795,0.35517371258892716,0.9725,0.9988878075907132,1.4391463994979858,False,,
new,cifar10,upgd_0.010_eps=24.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.01,24.0,test_eps,24.0,0,2333,,24.0,,100.0,5.0,,,0.5411089057285874,0.26718376392413234,0.979688,0.9998609759488392,5.746793270111084,True,,
baseline,cifar10,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.05,4.0,test_eps,4.0,,2333,,4.0,,100.0,5.0,,,0.47249306604192565,0.2872122685344747,0.858594,0.7825663839844293,2.776733160018921,True,,
new,cifar10,upgd_0.050_eps=4.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.05,4.0,test_eps,4.0,0,2333,,4.0,,100.0,5.0,,,0.1810395493517356,0.12152722818646255,0.994844,0.997219518976783,2.165011405944824,True,,
baseline,cifar10,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.05,6.0,test_eps,6.0,,2333,,6.0,,100.0,5.0,,,0.550865409839011,0.2704008481030574,0.9825,0.9671903239260392,2.1627273559570312,False,,
new,cifar10,upgd_0.050_eps=6.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.05,6.0,test_eps,6.0,0,2333,,6.0,,100.0,5.0,,,0.38022288763066203,0.1550680625404942,0.994375,0.9974975670791046,4.990583896636963,True,,
baseline,cifar10,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,unknown,True,mobilenet,0.05,8.0,test_eps,8.0,,2333,,8.0,,100.0,5.0,,,0.5418525963751439,0.22462560801548392,0.965938,0.9666342277213958,1.5815128087997437,False,,
new,cifar10,upgd_0.050_eps=8.0_constraint=Linf_steps=100_mode=all2one_mult=5_poison_seed=2333_arch=mobilenetv2_cifar10,upgd,upgd,all-to-one,False,mobilenet,0.05,8.0,test_eps,8.0,0,2333,,8.0,,100.0,5.0,,,0.34956511793765666,0.18463500897137575,0.995156,0.999026831641874,2.146606922149658,True,,
