dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
mnistm,mobilenet,69,1,adaptive_patch,adaptive_patch,0.005,0.2,0.2,test_alpha,0.2,0.8928611111111111,0.7309434130603211,0.287409,0.12562814070351758,0.01,2.893455982208252,false,0.5847547304482569,0.714288888888889
mnistm,mobilenet,70,1,adaptive_patch,adaptive_patch,0.005,0.3,0.3,test_alpha,0.3,0.888987737956488,0.7234038240715117,0.296622,0.17978782802903406,0.01,2.5343706607818604,true,0.7707857522717233,0.9032528833797044
mnistm,mobilenet,71,1,adaptive_patch,adaptive_patch,0.005,0.4,0.4,test_alpha,0.4,0.892955748837885,0.651167287788139,0.426159,0.2402289223897264,0.01,2.9150443077087402,true,0.7068728668929782,0.9003036357327752
mnistm,mobilenet,72,1,adaptive_patch,adaptive_patch,0.01,0.0,0.0,test_alpha,0.0,0.7035421921364986,0.5557891308812186,0.156756,0.14098269123394752,0.02,1.8722496032714844,false,0.4446313047049749,0.5628337537091989
mnistm,mobilenet,73,1,adaptive_patch,adaptive_patch,0.01,0.1,0.1,test_alpha,0.1,0.6022085862122627,0.45799653878173363,0.709101,0.44821328866555,0.02,2.2547221183776855,true,0.56295845338875,0.6783280913331732
mnistm,mobilenet,74,1,adaptive_patch,adaptive_patch,0.01,0.2,0.2,test_alpha,0.2,0.7160077222863741,0.5789148780510857,0.203657,0.1208821887213847,0.02,3.0445713996887207,true,0.6469873186426902,0.7566615940309209
mnistm,mobilenet,75,1,adaptive_patch,adaptive_patch,0.01,0.3,0.3,test_alpha,0.3,0.561120756777952,0.41316494275757387,0.866555,0.6232551647124511,0.02,4.269184589385986,true,0.4946877920461287,0.6130524432624312
mnistm,mobilenet,76,1,adaptive_patch,adaptive_patch,0.01,0.4,0.4,test_alpha,0.4,0.6536891060939795,0.499383641673933,0.50321,0.38023450586264657,0.02,2.844383716583252,true,0.5865826222697837,0.7100269938058209
mnistm,mobilenet,77,1,adaptive_patch,adaptive_patch,0.05,0.0,0.0,test_alpha,0.0,0.6582426543824701,0.5411729797758523,0.232831,0.24525404801786713,0.1,5.255849361419678,true,0.5812223690978513,0.6748781087831455
mnistm,mobilenet,78,1,adaptive_patch,adaptive_patch,0.05,0.1,0.1,test_alpha,0.1,0.8192688018160283,0.6546751092358827,0.344779,0.3535734226689001,0.1,3.2588837146759033,true,0.7041479968361524,0.835822950900269
