dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
cifar10,mobilenet,126,1,belt,belt,0.1,0.2,0.35,test_mask_rate,0.2,0.6913951005025125,0.2286719406198401,0.71,0.9959683025163353,0.5,3.2730541229248047,true,0.3632257171397721,0.73340424504591
cifar10,mobilenet,127,1,blend,blend,0.005,0.01,0.01,test_alpha,0.01,0.8796294642857143,0.47864115751859704,0.034063,0.009731683581259558,,1.7074048519134521,false,0.38291292601487764,0.7037035714285715
cifar10,mobilenet,128,1,blend,blend,0.005,0.05,0.05,test_alpha,0.05,0.8756670524691358,0.4890370946921051,0.042969,0.011260948144028917,,2.1335854530334473,false,0.3912296757536841,0.7005336419753087
cifar10,mobilenet,129,1,blend,blend,0.005,0.1,0.1,test_alpha,0.1,0.7068287312265331,0.4381814631168076,0.24125,0.4439037953565967,,3.988615036010742,true,0.5196395406874472,0.7345573551752276
cifar10,mobilenet,130,1,blend,blend,0.005,0.15,0.15,test_alpha,0.15,0.49753094059405933,0.26869415003210584,0.614688,0.8986514667037397,,4.893883228302002,true,0.3698882318711034,0.5529576643206663
cifar10,mobilenet,131,1,blend,blend,0.005,0.2,0.2,test_alpha,0.2,0.6729378316021521,0.30826764897354997,0.674844,0.9302099263172529,,2.4873342514038086,true,0.4391936018309818,0.7309297479338634
cifar10,mobilenet,132,1,blend,blend,0.005,0.25,0.25,test_alpha,0.25,0.466682458534165,0.20348633522972637,0.843437,0.9806756568886418,,4.911697864532471,true,0.317443298826081,0.528000197469632
cifar10,mobilenet,133,1,blend,blend,0.005,0.3,0.3,test_alpha,0.3,0.5914606445587821,0.30937631967815116,0.873594,0.9862366189350757,,1.522534966468811,false,0.24750105574252093,0.4731685156470257
cifar10,mobilenet,134,1,blend,blend,0.01,0.01,0.01,test_alpha,0.01,0.8819237012987013,0.4856589530331863,0.030937,0.010704851939385513,,3.7067129611968994,false,0.38852716242654906,0.7055389610389611
cifar10,mobilenet,135,1,blend,blend,0.01,0.05,0.05,test_alpha,0.05,0.874344298245614,0.4957516235332804,0.032813,0.015987765883497845,,4.508628845214844,false,0.3966012988266243,0.6994754385964912
cifar10,mobilenet,136,1,blend,blend,0.01,0.1,0.1,test_alpha,0.1,0.6426319816570486,0.3502922340849912,0.581406,0.8430418462393994,,3.326697826385498,true,0.4596827828361525,0.6935545808937984
cifar10,mobilenet,137,1,blend,blend,0.01,0.15,0.15,test_alpha,0.15,0.6657385835332934,0.335865484055627,0.804688,0.9270123731405533,,1.9140934944152832,false,0.2686923872445016,0.5325908668266347
cifar10,mobilenet,138,1,blend,blend,0.01,0.2,0.2,test_alpha,0.2,0.46008073628904556,0.22664987318029417,0.828906,0.9658000834144307,,4.799322605133057,true,0.33773205857027744,0.5244767490572786
cifar10,mobilenet,139,1,blend,blend,0.01,0.25,0.25,test_alpha,0.25,0.4718522159250915,0.19785418182439307,0.904531,0.9873488113443626,,1.6247994899749756,false,0.15828334545951447,0.3774817727400732
cifar10,mobilenet,140,1,blend,blend,0.01,0.3,0.3,test_alpha,0.3,0.6439078644233454,0.23950857842453122,0.852969,0.9956902544140136,,1.6491917371749878,false,0.191606862739625,0.5151262915386763
cifar10,mobilenet,141,1,blend,blend,0.05,0.01,0.01,test_alpha,0.01,0.8955396455223881,0.49304371909096567,0.043437,0.01862922285555401,,3.546879529953003,false,0.39443497527277255,0.7164317164179105
cifar10,mobilenet,142,1,blend,blend,0.05,0.05,0.05,test_alpha,0.05,0.6367345548339362,0.34892502665115255,0.636875,0.8456833032114556,,7.870357513427734,true,0.38751080166390917,0.617758424210136
cifar10,mobilenet,143,1,blend,blend,0.05,0.1,0.1,test_alpha,0.1,0.4581225331265859,0.2109139580749937,0.888125,0.9862366189350757,,4.646787166595459,true,0.3275294969910071,0.5252963570322808
cifar10,mobilenet,144,1,blend,blend,0.05,0.15,0.15,test_alpha,0.15,0.4472455639494026,0.2253307541146944,0.937031,0.9891561240094536,,4.03392219543457,true,0.34865021617324216,0.5261820640410088
cifar10,mobilenet,145,1,blend,blend,0.05,0.2,0.2,test_alpha,0.2,0.5419044458583182,0.21253039540929608,0.966562,0.9970804949256221,,3.925449848175049,true,0.34010680383764613,0.6036060441968639
cifar10,mobilenet,146,1,blend,blend,0.05,0.25,0.25,test_alpha,0.25,0.5940700167037862,0.23639478934821523,0.989844,0.9987487835395523,,2.0577008724212646,true,0.3884162342441475,0.6745564161286043
cifar10,mobilenet,147,1,blend,blend,0.05,0.3,0.3,test_alpha,0.3,0.3567656510851419,0.18290058285444166,0.980313,0.9993048797441958,,3.4160773754119873,false,0.14632046628355333,0.28541252086811353
cifar10,mobilenet,148,1,upgd,upgd,0.005,4.0,,test_eps,4.0,0.8492214095744681,0.4791841122835059,0.216094,0.16349228416516057,,2.037986993789673,false,0.3833472898268047,0.6793771276595746
cifar10,mobilenet,149,1,upgd,upgd,0.005,6.0,,test_eps,6.0,0.7450659967504945,0.4232918241177459,0.417031,0.49214514110941193,,2.7175629138946533,false,0.33863345929419675,0.5960527974003956
cifar10,mobilenet,150,1,upgd,upgd,0.005,8.0,,test_eps,8.0,0.7666791962206225,0.43069583906306597,0.557656,0.6564715695815376,,9.327699661254883,false,0.3445566712504528,0.6133433569764981
cifar10,mobilenet,151,1,upgd,upgd,0.005,10.0,,test_eps,10.0,0.6709281002638523,0.3620062081873896,0.495312,0.8430418462393994,,1.1182911396026611,false,0.2896049665499117,0.5367424802110818
cifar10,mobilenet,152,1,upgd,upgd,0.005,12.0,,test_eps,12.0,0.5031993192449048,0.2853282049538819,0.51375,0.832336994300014,,3.879574775695801,false,0.2282625639631055,0.40255945539592386
cifar10,mobilenet,153,1,upgd,upgd,0.005,16.0,,test_eps,16.0,0.5357855566237639,0.3695736637736793,0.905469,0.884471013485333,,1.4211130142211914,false,0.2956589310189434,0.4286284452990112
cifar10,mobilenet,154,1,upgd,upgd,0.005,20.0,,test_eps,20.0,0.6264558936825886,0.6496597388918997,0.356875,0.7219518976782984,,1.5479865074157715,false,0.5197277911135197,0.5011647149460708
cifar10,mobilenet,155,1,upgd,upgd,0.005,24.0,,test_eps,24.0,0.31883973631858165,0.16163423145017686,0.868594,0.9958292784651744,,8.795232772827148,false,0.12930738516014148,0.2550717890548653
cifar10,mobilenet,156,1,upgd,upgd,0.01,4.0,,test_eps,4.0,0.7167735849056605,0.39762305454100155,0.303906,0.2652578896149034,,2.9727883338928223,true,0.5030837814471384,0.7584042057388655
cifar10,mobilenet,157,1,upgd,upgd,0.01,6.0,,test_eps,6.0,0.651493366129994,0.35201755016239455,0.731406,0.6994300013902405,,1.4600266218185425,false,0.28161404012991564,0.5211946929039952
cifar10,mobilenet,158,1,upgd,upgd,0.01,8.0,,test_eps,8.0,0.5811635601990488,0.42498951309707245,0.525625,0.7895175865424718,,4.204725742340088,true,0.5057052778120792,0.6306445154936603
cifar10,mobilenet,159,1,upgd,upgd,0.01,10.0,,test_eps,10.0,0.6790089606434484,0.39890593416360165,0.569063,0.8901709995829279,,2.523164749145508,false,0.31912474733088136,0.5432071685147587
cifar10,mobilenet,160,1,upgd,upgd,0.01,12.0,,test_eps,12.0,0.5715994469185461,0.3391182350634029,0.770156,0.9677464201306826,,2.8473637104034424,false,0.2712945880507223,0.45727955753483696
cifar10,mobilenet,161,1,upgd,upgd,0.01,16.0,,test_eps,16.0,0.6837922299676102,0.4214497297129687,0.814375,0.9872097872932017,,2.305981159210205,false,0.337159783770375,0.5470337839740882
cifar10,mobilenet,162,1,upgd,upgd,0.01,20.0,,test_eps,20.0,0.6455640137339359,0.3706610643497801,0.754062,0.9844293062699847,,2.9751009941101074,false,0.29652885147982405,0.5164512109871487
cifar10,mobilenet,163,1,upgd,upgd,0.01,24.0,,test_eps,24.0,0.5358173277661795,0.35517371258892716,0.9725,0.9988878075907132,,1.4391463994979858,false,0.28413897007114175,0.42865386221294366
cifar10,mobilenet,164,1,upgd,upgd,0.05,4.0,,test_eps,4.0,0.47249306604192565,0.2872122685344747,0.858594,0.7825663839844293,,2.776733160018921,true,0.4178221190972522,0.566046757103213
cifar10,mobilenet,165,1,upgd,upgd,0.05,6.0,,test_eps,6.0,0.550865409839011,0.2704008481030574,0.9825,0.9671903239260392,,2.1627273559570312,false,0.21632067848244596,0.4406923278712088
cifar10,mobilenet,166,1,upgd,upgd,0.05,8.0,,test_eps,8.0,0.5418525963751439,0.22462560801548392,0.965938,0.9666342277213958,,1.5815128087997437,false,0.17970048641238714,0.43348207710011516
cifar10,mobilenet,167,1,upgd,upgd,0.05,10.0,,test_eps,10.0,0.5769315957916421,0.2350731364162577,0.899062,0.9449464757403031,,4.373856544494629,false,0.18805850913300617,0.4615452766333137
cifar10,mobilenet,168,1,upgd,upgd,0.05,12.0,,test_eps,12.0,0.6138390721722004,0.36791910963863184,0.909531,0.9881829556513276,,4.10191535949707,true,0.461657257388026,0.6583932274148808
cifar10,mobilenet,169,1,upgd,upgd,0.05,16.0,,test_eps,16.0,0.5965752601237345,0.2499127662943169,0.900312,0.9887390518559711,,4.031379699707031,false,0.19993021303545355,0.4772602080989876
cifar10,mobilenet,170,1,upgd,upgd,0.05,20.0,,test_eps,20.0,0.5213434631831456,0.266900428419529,0.998281,0.9997219518976783,,1.8769665956497192,false,0.2135203427356232,0.41707477054651654
cifar10,mobilenet,171,1,upgd,upgd,0.05,24.0,,test_eps,24.0,0.5342966119382218,0.2256035397899211,0.982812,0.9991658556930348,,3.366744041442871,false,0.1804828318319369,0.4274372895505774
