dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate,nc_max_anomaly_index,nc_is_poisoned,S_stealth,S_stealth_tpr
tiny_imagenet,resnet18,121,1,blend,blend,0.005,0.1,0.1,test_alpha,0.1,0.9261744874000372,0.41507585477724573,0.781407,0.6753328309469983,,,,0.3320606838217966,0.7409395899200297
tiny_imagenet,resnet18,122,1,blend,blend,0.005,0.15,0.15,test_alpha,0.15,0.6876847816121461,0.364243518780745,0.914573,0.8561919115800051,,,,0.291394815024596,0.5501478252897168
tiny_imagenet,resnet18,123,1,blend,blend,0.005,0.2,0.2,test_alpha,0.2,0.8277687768240344,0.3478676550034523,0.975377,0.9364481286109018,,,,0.2782941240027618,0.6622150214592275
tiny_imagenet,resnet18,124,1,blend,blend,0.005,0.25,0.25,test_alpha,0.25,0.8187989727354955,0.32618382601226836,0.992462,0.9719919618186386,,,,0.2609470608098147,0.6550391781883964
tiny_imagenet,resnet18,125,1,blend,blend,0.005,0.3,0.3,test_alpha,0.3,0.6788162143675235,0.36787380820535187,0.994975,0.9869379552876162,,,,0.2942990465642815,0.5430529714940188
tiny_imagenet,resnet18,126,1,blend,blend,0.01,0.01,0.01,test_alpha,0.01,0.9674176136363637,0.5101956351495757,0.016583,0.008289374529012811,,,,0.40815650811966053,0.773934090909091
tiny_imagenet,resnet18,127,1,blend,blend,0.01,0.05,0.05,test_alpha,0.05,0.8795740035169988,0.4524782493436531,0.644221,0.5356694297915097,,,,0.3619825994749225,0.7036592028135991
tiny_imagenet,resnet18,128,1,blend,blend,0.01,0.1,0.1,test_alpha,0.1,0.9225675077041602,0.3806195100275589,0.876884,0.8151218286862597,,,,0.3044956080220471,0.7380540061633282
tiny_imagenet,resnet18,129,1,blend,blend,0.01,0.15,0.15,test_alpha,0.15,0.6806562287617235,0.2949897559693514,0.961307,0.9240140668173825,,,,0.23599180477548112,0.5445249830093788
tiny_imagenet,resnet18,130,1,blend,blend,0.01,0.2,0.2,test_alpha,0.2,0.809796953598607,0.3457037872796117,0.990955,0.9737503139914594,,,,0.27656302982368935,0.6478375628788857
tiny_imagenet,resnet18,131,1,blend,blend,0.01,0.25,0.25,test_alpha,0.25,0.7609452309748027,0.27972535288849354,0.994975,0.9869379552876162,,,,0.22378028231079483,0.6087561847798422
tiny_imagenet,resnet18,132,1,blend,blend,0.01,0.3,0.3,test_alpha,0.3,0.7359046857268945,0.25691151222924924,0.996482,0.9961065059030394,,,,0.2055292097833994,0.5887237485815157
tiny_imagenet,resnet18,133,1,blend,blend,0.05,0.01,0.01,test_alpha,0.01,0.9387320781573499,0.48704870991166327,0.087437,0.06066314996232103,,,,0.3896389679293306,0.75098566252588
tiny_imagenet,resnet18,134,1,blend,blend,0.05,0.05,0.05,test_alpha,0.05,0.5618184325191137,0.2586319383893064,0.973367,0.9692288369756342,,,,0.20690555071144515,0.44945474601529095
tiny_imagenet,resnet18,135,1,blend,blend,0.05,0.1,0.1,test_alpha,0.1,0.5128967778909832,0.21716446355479124,0.992965,0.9861843757849786,,,,0.173731570843833,0.41031742231278656
tiny_imagenet,resnet18,136,1,blend,blend,0.05,0.15,0.15,test_alpha,0.15,0.5468389410868462,0.22379971518140274,0.996482,0.9891986937955287,,,,0.1790397721451222,0.43747115286947696
tiny_imagenet,resnet18,137,1,blend,blend,0.05,0.2,0.2,test_alpha,0.2,0.80142514498235,0.2736713079977411,0.99799,0.9962321024868124,,,,0.2189370463981929,0.64114011598588
tiny_imagenet,resnet18,138,1,blend,blend,0.05,0.25,0.25,test_alpha,0.25,0.7077234996225465,0.23372836330779145,0.999497,0.9982416478271791,,,,0.18698269064623319,0.5661787996980373
tiny_imagenet,resnet18,139,1,blend,blend,0.05,0.3,0.3,test_alpha,0.3,0.7455512324054292,0.2643940780125703,0.999497,0.9993720170811354,,,,0.21151526241005625,0.5964409859243434
tiny_imagenet,resnet18,140,1,upgd,upgd,0.001,4.0,,test_eps,4.0,0.9499375,0.5234594219900655,0.007035,0.0031399145943230345,,,,0.4187675375920524,0.75995
tiny_imagenet,resnet18,141,1,upgd,upgd,0.001,6.0,,test_eps,6.0,0.9490567196531792,0.5231075262685594,0.071357,0.0217282089927154,,,,0.41848602101484755,0.7592453757225434
tiny_imagenet,resnet18,142,1,upgd,upgd,0.001,8.0,,test_eps,8.0,0.8462856490703852,0.5344202111744952,0.179397,0.09457422758100979,,,,0.42753616893959623,0.6770285192563081
tiny_imagenet,resnet18,143,1,upgd,upgd,0.001,10.0,,test_eps,10.0,0.96219089958159,0.5624909656334152,0.271859,0.15008791760864104,,,,0.44999277250673214,0.769752719665272
tiny_imagenet,resnet18,144,1,upgd,upgd,0.001,12.0,,test_eps,12.0,0.9391750408496732,0.5248300465085018,0.549246,0.30746043707611154,,,,0.4198640372068015,0.7513400326797386
tiny_imagenet,resnet18,145,1,upgd,upgd,0.001,16.0,,test_eps,16.0,0.8665273006921302,0.5498647027087911,0.752261,0.4900778698819392,,,,0.43989176216703285,0.6932218405537043
tiny_imagenet,resnet18,146,1,upgd,upgd,0.001,20.0,,test_eps,20.0,0.8913200528700906,0.5121053360970814,0.841206,0.6651595076613916,,,,0.4096842688776652,0.7130560422960726
tiny_imagenet,resnet18,147,1,upgd,upgd,0.001,24.0,,test_eps,24.0,0.9351088958562667,0.4809812964098005,0.921608,0.798668676212007,,,,0.3847850371278404,0.7480871166850134
tiny_imagenet,resnet18,148,1,upgd,upgd,0.005,4.0,,test_eps,4.0,0.7292365232443125,0.519396462510556,0.225628,0.12697814619442352,,,,0.41551717000844485,0.58338921859545
tiny_imagenet,resnet18,149,1,upgd,upgd,0.005,6.0,,test_eps,6.0,0.9509175228310502,0.4691963888881653,0.58191,0.4400904295403165,,,,0.37535711111053227,0.7607340182648402
tiny_imagenet,resnet18,150,1,upgd,upgd,0.005,8.0,,test_eps,8.0,0.858314828614009,0.49113418268787834,0.807538,0.674202461693042,,,,0.3929073461503027,0.6866518628912073
tiny_imagenet,resnet18,151,1,upgd,upgd,0.005,10.0,,test_eps,10.0,0.938996453138435,0.47023588877819966,0.903518,0.7303441346395378,,,,0.37618871102255974,0.7511971625107481
tiny_imagenet,resnet18,152,1,upgd,upgd,0.005,12.0,,test_eps,12.0,0.8914328304597701,0.38178208284656,0.949749,0.8741522230595328,,,,0.30542566627724804,0.7131462643678161
tiny_imagenet,resnet18,153,1,upgd,upgd,0.005,16.0,,test_eps,16.0,0.8630135148988518,0.41590918124200194,0.983417,0.9188646068826928,,,,0.33272734499360157,0.6904108119190815
tiny_imagenet,resnet18,154,1,upgd,upgd,0.005,20.0,,test_eps,20.0,0.8454215725282578,0.3476374397281097,0.996482,0.9667169053001758,,,,0.27810995178248776,0.6763372580226062
tiny_imagenet,resnet18,155,1,upgd,upgd,0.005,24.0,,test_eps,24.0,0.8549276290446841,0.41609703097618633,0.994975,0.9781461944235117,,,,0.33287762478094907,0.6839421032357473
