dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
mnistm,resnet18,129,1,blend,blend,0.005,0.1,0.1,test_alpha,0.1,0.6221083489054993,0.37840240364314515,0.995114,0.7843383584589615,
mnistm,resnet18,130,1,blend,blend,0.005,0.15,0.15,test_alpha,0.15,0.6323723352713178,0.3404215747068875,0.999721,0.9003350083752094,
mnistm,resnet18,131,1,blend,blend,0.005,0.2,0.2,test_alpha,0.2,0.2788007710226398,0.19338961104823182,0.99665,0.9063372417643775,
mnistm,resnet18,132,1,blend,blend,0.005,0.25,0.25,test_alpha,0.25,0.2880996497050148,0.2091654266676961,0.990787,0.9463986599664992,
mnistm,resnet18,133,1,blend,blend,0.005,0.3,0.3,test_alpha,0.3,0.39830134218501945,0.26101978418698923,1.0,0.9671970965940815,
mnistm,resnet18,134,1,blend,blend,0.01,0.01,0.01,test_alpha,0.01,0.950875,0.5786597735723008,0.001675,0.0013958682300390843,
mnistm,resnet18,135,1,blend,blend,0.01,0.05,0.05,test_alpha,0.05,0.6865434265601218,0.4135853365465274,0.992602,0.7336683417085427,
mnistm,resnet18,136,1,blend,blend,0.01,0.1,0.1,test_alpha,0.1,0.5721579863753996,0.31599939553901024,0.999721,0.9169458403126745,
mnistm,resnet18,137,1,blend,blend,0.01,0.15,0.15,test_alpha,0.15,0.4505638107064017,0.2716357247752583,1.0,0.9484924623115578,
mnistm,resnet18,138,1,blend,blend,0.01,0.2,0.2,test_alpha,0.2,0.5415576815993677,0.28518319583720586,1.0,0.9713847012841987,
mnistm,resnet18,139,1,blend,blend,0.01,0.25,0.25,test_alpha,0.25,0.5645598857613523,0.304230051795354,1.0,0.9744556113902848,
mnistm,resnet18,140,1,blend,blend,0.01,0.3,0.3,test_alpha,0.3,0.7105252153944746,0.4135260192309146,1.0,0.980178671133445,
mnistm,resnet18,141,1,blend,blend,0.05,0.01,0.01,test_alpha,0.01,0.7995700706594886,0.5096210559820104,0.965941,0.5185650474595198,
mnistm,resnet18,142,1,blend,blend,0.05,0.05,0.05,test_alpha,0.05,0.5801837257368799,0.31533874095287195,1.0,0.9708263539921831,
mnistm,resnet18,143,1,blend,blend,0.05,0.1,0.1,test_alpha,0.1,0.47518565192903406,0.2991266981377072,1.0,0.9913456169737577,
mnistm,resnet18,144,1,blend,blend,0.05,0.15,0.15,test_alpha,0.15,0.4181656057638501,0.26798633959973606,1.0,0.9977666108319375,
mnistm,resnet18,145,1,blend,blend,0.05,0.2,0.2,test_alpha,0.2,0.44427009396395145,0.26220745857021466,1.0,0.9990228922389727,
mnistm,resnet18,146,1,blend,blend,0.05,0.25,0.25,test_alpha,0.25,0.496550195476124,0.27329793839822847,1.0,0.9997208263539922,
mnistm,resnet18,147,1,blend,blend,0.05,0.3,0.3,test_alpha,0.3,0.5069270251396648,0.2859819348649144,1.0,0.9994416527079844,
mnistm,resnet18,148,1,upgd,upgd,0.005,4.0,,test_eps,4.0,0.8368655690537085,0.6285666665289107,0.001815,0.054578447794528195,
mnistm,resnet18,149,1,upgd,upgd,0.005,6.0,,test_eps,6.0,0.8863946935157041,0.605125730229876,0.004467,0.13777219430485763,
mnistm,resnet18,150,1,upgd,upgd,0.005,8.0,,test_eps,8.0,0.8804654683770883,0.6427960673749485,0.003629,0.11697375767727526,
mnistm,resnet18,151,1,upgd,upgd,0.005,10.0,,test_eps,10.0,0.90034985551827,0.5781537319237029,0.034897,0.3743718592964824,
mnistm,resnet18,152,1,upgd,upgd,0.005,12.0,,test_eps,12.0,0.9347511670124481,0.6373421661296912,0.014098,0.26912339475153546,
mnistm,resnet18,153,1,upgd,upgd,0.005,16.0,,test_eps,16.0,0.7119542757774141,0.5953916628365867,0.429648,0.6823003908431045,
mnistm,resnet18,154,1,upgd,upgd,0.005,20.0,,test_eps,20.0,0.7868068505876253,0.5709282070117799,0.796064,0.8076493579006142,
mnistm,resnet18,155,1,upgd,upgd,0.005,24.0,,test_eps,24.0,0.7145380180741664,0.5191807260312278,0.999162,0.8958682300390843,
mnistm,resnet18,156,1,upgd,upgd,0.01,4.0,,test_eps,4.0,0.667954828886311,0.6041604812901105,0.001535,0.060161920714684534,
mnistm,resnet18,157,1,upgd,upgd,0.01,6.0,,test_eps,6.0,0.8772951272954925,0.6121037827579794,0.005583,0.1672250139586823,
mnistm,resnet18,158,1,upgd,upgd,0.01,8.0,,test_eps,8.0,0.8658041930379747,0.5881783041091939,0.004048,0.14335566722501397,
mnistm,resnet18,159,1,upgd,upgd,0.01,10.0,,test_eps,10.0,0.885543543930311,0.5827566929709609,0.04732,0.3725572305974316,
mnistm,resnet18,160,1,upgd,upgd,0.01,12.0,,test_eps,12.0,0.8672859071274298,0.619105885192949,0.01689,0.323143495254048,
mnistm,resnet18,161,1,upgd,upgd,0.01,16.0,,test_eps,16.0,0.909014547952048,0.5828148302555072,0.497069,0.6986320491345617,
mnistm,resnet18,162,1,upgd,upgd,0.01,20.0,,test_eps,20.0,0.7461401953386988,0.6272780109554171,0.998325,0.8324958123953099,
mnistm,resnet18,163,1,upgd,upgd,0.01,24.0,,test_eps,24.0,0.7800117930811387,0.517444296178178,0.999442,0.9169458403126745,
mnistm,resnet18,164,1,upgd,upgd,0.05,4.0,,test_eps,4.0,0.894712704359673,0.5915899105834713,0.005304,0.10245672808486879,
mnistm,resnet18,165,1,upgd,upgd,0.05,6.0,,test_eps,6.0,0.8685898876404494,0.5816400509844064,0.022194,0.248464544946957,
mnistm,resnet18,166,1,upgd,upgd,0.05,8.0,,test_eps,8.0,0.8627820945945945,0.6204336005291594,0.023311,0.2582356225572306,
mnistm,resnet18,167,1,upgd,upgd,0.05,10.0,,test_eps,10.0,0.8490013277693476,0.60350432660693,0.073981,0.4599385817978783,
mnistm,resnet18,168,1,upgd,upgd,0.05,12.0,,test_eps,12.0,0.922909223358706,0.6360300295699856,0.293691,0.586823003908431,
mnistm,resnet18,169,1,upgd,upgd,0.05,16.0,,test_eps,16.0,0.7839332266997708,0.6119826084967162,0.806114,0.7308766052484645,
mnistm,resnet18,170,1,upgd,upgd,0.05,20.0,,test_eps,20.0,0.8524400710472602,0.6392288821709895,0.998465,0.8890284757118928,
mnistm,resnet18,171,1,upgd,upgd,0.05,24.0,,test_eps,24.0,0.8446953702307345,0.5467190515367626,0.99665,0.9256002233389168,
