dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
tiny_imagenet,vgg,111,1,belt,belt,0.02,0.2,0.3,test_mask_rate,0.2,0.6140775104771115,0.2858077484634163,0.990955,0.9740015071590052,0.5
tiny_imagenet,vgg,112,1,belt,belt,0.02,0.2,0.35,test_mask_rate,0.2,0.4467016712275216,0.20224831707344415,0.98995,0.9638281838733986,0.5
tiny_imagenet,vgg,113,1,belt,belt,0.1,0.2,0.1,test_mask_rate,0.2,0.32255523935104813,0.12545401109786725,0.981407,0.9405928158754082,0.5
tiny_imagenet,vgg,114,1,belt,belt,0.1,0.2,0.15,test_mask_rate,0.2,0.26646267481964303,0.10219775836058653,0.998492,0.9923386083898518,0.5
tiny_imagenet,vgg,115,1,belt,belt,0.1,0.2,0.2,test_mask_rate,0.2,0.32183549112761134,0.12944626717939722,0.999497,0.9979904546596332,0.5
tiny_imagenet,vgg,116,1,belt,belt,0.1,0.2,0.25,test_mask_rate,0.2,0.3553575366490499,0.15070342737979048,1.0,0.9981160512434062,0.5
tiny_imagenet,vgg,117,1,belt,belt,0.1,0.2,0.3,test_mask_rate,0.2,0.3955080482897384,0.17497252726401546,0.999497,0.9987440341622708,0.5
tiny_imagenet,vgg,118,1,belt,belt,0.1,0.2,0.35,test_mask_rate,0.2,0.4656055335595777,0.17741585158929363,1.0,0.9992464204973625,0.5
tiny_imagenet,vgg,119,1,blend,blend,0.005,0.01,0.01,test_alpha,0.01,0.9506470588235294,0.5025984607804403,0.020101,0.008666164280331574,
tiny_imagenet,vgg,120,1,blend,blend,0.005,0.05,0.05,test_alpha,0.05,0.9391102335164835,0.5082604842882683,0.030151,0.011303692539562924,
tiny_imagenet,vgg,121,1,blend,blend,0.005,0.1,0.1,test_alpha,0.1,0.7482730347671143,0.37546049002969983,0.839196,0.7577241899020347,
tiny_imagenet,vgg,122,1,blend,blend,0.005,0.15,0.15,test_alpha,0.15,0.7209030545629467,0.2870538320396283,0.959799,0.9138407435317759,
tiny_imagenet,vgg,123,1,blend,blend,0.005,0.2,0.2,test_alpha,0.2,0.8183186647429171,0.3298690933767058,0.984925,0.9575483546847525,
tiny_imagenet,vgg,124,1,blend,blend,0.005,0.25,0.25,test_alpha,0.25,0.7937459520725388,0.30262374932266667,0.985427,0.969605626726953,
tiny_imagenet,vgg,125,1,blend,blend,0.005,0.3,0.3,test_alpha,0.3,0.7786501652262329,0.35206837905546307,0.991457,0.9881939211253454,
tiny_imagenet,vgg,126,1,blend,blend,0.01,0.01,0.01,test_alpha,0.01,0.932078007518797,0.4924108636173662,0.047236,0.016704345641798544,
tiny_imagenet,vgg,127,1,blend,blend,0.01,0.05,0.05,test_alpha,0.05,0.9411134417808219,0.5050092745925159,0.073367,0.03654860587792012,
tiny_imagenet,vgg,128,1,blend,blend,0.01,0.1,0.1,test_alpha,0.1,0.6612249436936937,0.3188860508688277,0.929648,0.8923637277066064,
tiny_imagenet,vgg,129,1,blend,blend,0.01,0.15,0.15,test_alpha,0.15,0.6869119489635267,0.27836698649958824,0.977387,0.9572971615172068,
tiny_imagenet,vgg,130,1,blend,blend,0.01,0.2,0.2,test_alpha,0.2,0.7622126076898532,0.2643518340534905,0.99397,0.984049233860839,
tiny_imagenet,vgg,131,1,blend,blend,0.01,0.25,0.25,test_alpha,0.25,0.708855404159247,0.24602493703275863,0.994975,0.9874403416227079,
tiny_imagenet,vgg,132,1,blend,blend,0.01,0.3,0.3,test_alpha,0.3,0.7708012544348708,0.2762814519492185,0.997487,0.9912082391358955,
tiny_imagenet,vgg,133,1,blend,blend,0.05,0.01,0.01,test_alpha,0.01,0.7415482299670693,0.39639439822865763,0.19196,0.1145440844009043,
tiny_imagenet,vgg,134,1,blend,blend,0.05,0.05,0.05,test_alpha,0.05,0.575362400530504,0.28043908428595654,0.954271,0.9469982416478272,
tiny_imagenet,vgg,135,1,blend,blend,0.05,0.1,0.1,test_alpha,0.1,0.5420640713186249,0.25111547238050635,0.982412,0.9791509670936951,
tiny_imagenet,vgg,136,1,blend,blend,0.05,0.15,0.15,test_alpha,0.15,0.4721237511066144,0.213447402437819,0.995477,0.9930921878924893,
tiny_imagenet,vgg,137,1,blend,blend,0.05,0.2,0.2,test_alpha,0.2,0.5023176559356137,0.23554158309693096,0.998995,0.9987440341622708,
tiny_imagenet,vgg,138,1,blend,blend,0.05,0.25,0.25,test_alpha,0.25,0.36725326920658874,0.258501535396759,0.998995,0.9988696307460437,
tiny_imagenet,vgg,139,1,blend,blend,0.05,0.3,0.3,test_alpha,0.3,0.5297168960532931,0.2328756622276812,0.999497,0.9992464204973625,
tiny_imagenet,vgg,140,1,upgd,upgd,0.001,4.0,,test_eps,4.0,0.9502772177419355,0.5087760159024467,0.00603,0.003893494096960563,
tiny_imagenet,vgg,141,1,upgd,upgd,0.001,6.0,,test_eps,6.0,0.9582463235294117,0.5246383299483628,0.024623,0.010675709620698318,
tiny_imagenet,vgg,142,1,upgd,upgd,0.001,8.0,,test_eps,8.0,0.9550323795180723,0.5224986588724807,0.094472,0.041698065812609895,
tiny_imagenet,vgg,143,1,upgd,upgd,0.001,10.0,,test_eps,10.0,0.7918105366492146,0.5311259217786648,0.202513,0.12007033408691284,
tiny_imagenet,vgg,144,1,upgd,upgd,0.001,12.0,,test_eps,12.0,0.8493024397972117,0.5228112854044145,0.336181,0.19794021602612408,
tiny_imagenet,vgg,145,1,upgd,upgd,0.001,16.0,,test_eps,16.0,0.9281682344972908,0.5732510404723969,0.566332,0.4172318512936448,
tiny_imagenet,vgg,146,1,upgd,upgd,0.001,20.0,,test_eps,20.0,0.7365100347746387,0.528877628828412,0.749749,0.5823913589550365,
tiny_imagenet,vgg,147,1,upgd,upgd,0.001,24.0,,test_eps,24.0,0.9179053974402156,0.58761846788942,0.89598,0.74591811102738,
tiny_imagenet,vgg,148,1,upgd,upgd,0.005,4.0,,test_eps,4.0,0.9508023648648649,0.5052642663213467,0.038693,0.018588294398392362,
tiny_imagenet,vgg,149,1,upgd,upgd,0.005,6.0,,test_eps,6.0,0.9421818873668188,0.49633152433993466,0.363819,0.24755086661642803,
tiny_imagenet,vgg,150,1,upgd,upgd,0.005,8.0,,test_eps,8.0,0.9406012931034483,0.5109717394860367,0.531156,0.3933685003767898,
tiny_imagenet,vgg,151,1,upgd,upgd,0.005,10.0,,test_eps,10.0,0.8311477921792618,0.4849171493127248,0.70603,0.5717156493343382,
tiny_imagenet,vgg,152,1,upgd,upgd,0.005,12.0,,test_eps,12.0,0.9172089141599413,0.42657391996877325,0.831156,0.6847525747299673,
tiny_imagenet,vgg,153,1,upgd,upgd,0.005,16.0,,test_eps,16.0,0.8948448462370576,0.49777999198900014,0.907538,0.8127354935945742,
tiny_imagenet,vgg,154,1,upgd,upgd,0.005,20.0,,test_eps,20.0,0.8469239158784254,0.39860394811880573,0.956784,0.9029138407435318,
tiny_imagenet,vgg,155,1,upgd,upgd,0.005,24.0,,test_eps,24.0,0.8249246986443168,0.4216794960697514,0.976382,0.9403416227078624,
