dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
tiny_imagenet,resnet18,118,1,belt,belt,0.1,0.2,0.35,test_mask_rate,0.2,0.24847073699421962,0.0885104720312394,1.0,0.9994976136649083,0.5
tiny_imagenet,resnet18,119,1,blend,blend,0.005,0.01,0.01,test_alpha,0.01,0.960664402173913,0.5117603175420655,0.051357,0.005777442853554383,
tiny_imagenet,resnet18,120,1,blend,blend,0.005,0.05,0.05,test_alpha,0.05,0.9652284702405218,0.4919309121884824,0.484523,0.30808841999497616,
tiny_imagenet,resnet18,121,1,blend,blend,0.005,0.1,0.1,test_alpha,0.1,0.9261744874000372,0.41507585477724573,0.916181,0.6753328309469983,
tiny_imagenet,resnet18,122,1,blend,blend,0.005,0.15,0.15,test_alpha,0.15,0.6876847816121461,0.364243518780745,0.983618,0.8561919115800051,
tiny_imagenet,resnet18,123,1,blend,blend,0.005,0.2,0.2,test_alpha,0.2,0.8277687768240344,0.3478676550034523,0.996985,0.9364481286109018,
tiny_imagenet,resnet18,124,1,blend,blend,0.005,0.25,0.25,test_alpha,0.25,0.8187989727354955,0.32618382601226836,0.999296,0.9719919618186386,
tiny_imagenet,resnet18,125,1,blend,blend,0.005,0.3,0.3,test_alpha,0.3,0.6788162143675235,0.36787380820535187,0.999799,0.9869379552876162,
tiny_imagenet,resnet18,126,1,blend,blend,0.01,0.01,0.01,test_alpha,0.01,0.9674176136363637,0.5101956351495757,0.044724,0.008289374529012811,
tiny_imagenet,resnet18,127,1,blend,blend,0.01,0.05,0.05,test_alpha,0.05,0.8795740035169988,0.4524782493436531,0.742814,0.5356694297915097,
tiny_imagenet,resnet18,128,1,blend,blend,0.01,0.1,0.1,test_alpha,0.1,0.9225675077041602,0.3806195100275589,0.958392,0.8151218286862597,
tiny_imagenet,resnet18,129,1,blend,blend,0.01,0.15,0.15,test_alpha,0.15,0.6806562287617235,0.2949897559693514,0.993065,0.9240140668173825,
tiny_imagenet,resnet18,130,1,blend,blend,0.01,0.2,0.2,test_alpha,0.2,0.809796953598607,0.3457037872796117,0.999095,0.9737503139914594,
tiny_imagenet,resnet18,131,1,blend,blend,0.01,0.25,0.25,test_alpha,0.25,0.7609452309748027,0.27972535288849354,0.999899,0.9869379552876162,
tiny_imagenet,resnet18,132,1,blend,blend,0.01,0.3,0.3,test_alpha,0.3,0.7359046857268945,0.25691151222924924,0.999799,0.9961065059030394,
tiny_imagenet,resnet18,133,1,blend,blend,0.05,0.01,0.01,test_alpha,0.01,0.9387320781573499,0.48704870991166327,0.173668,0.06066314996232103,
tiny_imagenet,resnet18,134,1,blend,blend,0.05,0.05,0.05,test_alpha,0.05,0.5618184325191137,0.2586319383893064,0.992362,0.9692288369756342,
tiny_imagenet,resnet18,135,1,blend,blend,0.05,0.1,0.1,test_alpha,0.1,0.5128967778909832,0.21716446355479124,0.998693,0.9861843757849786,
tiny_imagenet,resnet18,136,1,blend,blend,0.05,0.15,0.15,test_alpha,0.15,0.5468389410868462,0.22379971518140274,0.999397,0.9891986937955287,
tiny_imagenet,resnet18,137,1,blend,blend,0.05,0.2,0.2,test_alpha,0.2,0.80142514498235,0.2736713079977411,0.999698,0.9962321024868124,
tiny_imagenet,resnet18,138,1,blend,blend,0.05,0.25,0.25,test_alpha,0.25,0.7077234996225465,0.23372836330779145,0.999698,0.9982416478271791,
tiny_imagenet,resnet18,139,1,blend,blend,0.05,0.3,0.3,test_alpha,0.3,0.7455512324054292,0.2643940780125703,1.0,0.9993720170811354,
tiny_imagenet,resnet18,140,1,upgd,upgd,0.001,4.0,,test_eps,4.0,0.9499375,0.5234594219900655,0.046131,0.0031399145943230345,
tiny_imagenet,resnet18,141,1,upgd,upgd,0.001,6.0,,test_eps,6.0,0.9490567196531792,0.5231075262685594,0.207739,0.0217282089927154,
tiny_imagenet,resnet18,142,1,upgd,upgd,0.001,8.0,,test_eps,8.0,0.8462856490703852,0.5344202111744952,0.460302,0.09457422758100979,
tiny_imagenet,resnet18,143,1,upgd,upgd,0.001,10.0,,test_eps,10.0,0.96219089958159,0.5624909656334152,0.582513,0.15008791760864104,
tiny_imagenet,resnet18,144,1,upgd,upgd,0.001,12.0,,test_eps,12.0,0.9391750408496732,0.5248300465085018,0.87809,0.30746043707611154,
tiny_imagenet,resnet18,145,1,upgd,upgd,0.001,16.0,,test_eps,16.0,0.8665273006921302,0.5498647027087911,0.95809,0.4900778698819392,
tiny_imagenet,resnet18,146,1,upgd,upgd,0.001,20.0,,test_eps,20.0,0.8913200528700906,0.5121053360970814,0.992864,0.6651595076613916,
tiny_imagenet,resnet18,147,1,upgd,upgd,0.001,24.0,,test_eps,24.0,0.9351088958562667,0.4809812964098005,0.994372,0.798668676212007,
tiny_imagenet,resnet18,148,1,upgd,upgd,0.005,4.0,,test_eps,4.0,0.7292365232443125,0.519396462510556,0.410653,0.12697814619442352,
tiny_imagenet,resnet18,149,1,upgd,upgd,0.005,6.0,,test_eps,6.0,0.9509175228310502,0.4691963888881653,0.901709,0.4400904295403165,
tiny_imagenet,resnet18,150,1,upgd,upgd,0.005,8.0,,test_eps,8.0,0.858314828614009,0.49113418268787834,0.953467,0.674202461693042,
tiny_imagenet,resnet18,151,1,upgd,upgd,0.005,10.0,,test_eps,10.0,0.938996453138435,0.47023588877819966,0.988442,0.7303441346395378,
tiny_imagenet,resnet18,152,1,upgd,upgd,0.005,12.0,,test_eps,12.0,0.8914328304597701,0.38178208284656,0.996482,0.8741522230595328,
tiny_imagenet,resnet18,153,1,upgd,upgd,0.005,16.0,,test_eps,16.0,0.8630135148988518,0.41590918124200194,0.998593,0.9188646068826928,
tiny_imagenet,resnet18,154,1,upgd,upgd,0.005,20.0,,test_eps,20.0,0.8454215725282578,0.3476374397281097,0.999497,0.9667169053001758,
tiny_imagenet,resnet18,155,1,upgd,upgd,0.005,24.0,,test_eps,24.0,0.8549276290446841,0.41609703097618633,1.0,0.9781461944235117,
