dataset,arch,group_id,point_id,attack_type,trigger_type,poison_rate,train_param_value,alpha,test_param_type,test_param_value,stealth_tpr_avg,stealth_auc_avg,transfer_rate,asr,cover_rate
cifar10,resnet18,130,1,blend,blend,0.005,0.15,0.15,test_alpha,0.15,0.7058857566765578,0.42525053217320385,0.737031,0.9370221048241346,
cifar10,resnet18,131,1,blend,blend,0.005,0.2,0.2,test_alpha,0.2,0.5683513447105075,0.31468011799454454,0.838281,0.9724732378701515,
cifar10,resnet18,132,1,blend,blend,0.005,0.25,0.25,test_alpha,0.25,0.842974718111346,0.4133452502193645,0.929219,0.9863756429862366,
cifar10,resnet18,133,1,blend,blend,0.005,0.3,0.3,test_alpha,0.3,0.7967463479706088,0.47752301262040153,0.93625,0.9933268455442792,
cifar10,resnet18,134,1,blend,blend,0.01,0.01,0.01,test_alpha,0.01,0.8944491421568628,0.5139953889063101,0.054219,0.007090226609203392,
cifar10,resnet18,135,1,blend,blend,0.01,0.05,0.05,test_alpha,0.05,0.8293301361386138,0.4241165404574243,0.303594,0.5616571666898373,
cifar10,resnet18,136,1,blend,blend,0.01,0.1,0.1,test_alpha,0.1,0.6487940801320529,0.38458335787544407,0.72375,0.9264562769359099,
cifar10,resnet18,137,1,blend,blend,0.01,0.15,0.15,test_alpha,0.15,0.6807686967707594,0.30015485045687307,0.834844,0.9794244404281941,
cifar10,resnet18,138,1,blend,blend,0.01,0.2,0.2,test_alpha,0.2,0.7218101780185758,0.3804781760977787,0.917656,0.987904907549006,
cifar10,resnet18,139,1,blend,blend,0.01,0.25,0.25,test_alpha,0.25,0.7069470699018922,0.307132308053919,0.9475,0.9919366050326707,
cifar10,resnet18,140,1,blend,blend,0.01,0.3,0.3,test_alpha,0.3,0.7474384282178218,0.40632829451132313,0.950937,0.9969414708744613,
cifar10,resnet18,141,1,blend,blend,0.05,0.01,0.01,test_alpha,0.01,0.8801785714285715,0.49117811650963006,0.062344,0.021409703878771027,
cifar10,resnet18,142,1,blend,blend,0.05,0.05,0.05,test_alpha,0.05,0.49854213229992794,0.3052489907628293,0.836875,0.9641317948005005,
cifar10,resnet18,143,1,blend,blend,0.05,0.1,0.1,test_alpha,0.1,0.49847813901345284,0.24025068034651853,0.951094,0.9920756290838315,
cifar10,resnet18,144,1,blend,blend,0.05,0.15,0.15,test_alpha,0.15,0.5901066689944134,0.2851785237556762,0.96,0.9954122063116919,
cifar10,resnet18,145,1,blend,blend,0.05,0.2,0.2,test_alpha,0.2,0.6074099878303199,0.2822805129060296,0.981406,0.9995829278465175,
cifar10,resnet18,146,1,blend,blend,0.05,0.25,0.25,test_alpha,0.25,0.686030302371679,0.3131878043478311,0.99375,0.9994439037953566,
cifar10,resnet18,147,1,blend,blend,0.05,0.3,0.3,test_alpha,0.3,0.6304136747532323,0.2853249935519938,0.996875,1.0,
cifar10,resnet18,148,1,upgd,upgd,0.005,4.0,,test_eps,4.0,0.7780142670915411,0.4383163365864754,0.417969,0.47991102460725704,
cifar10,resnet18,149,1,upgd,upgd,0.005,6.0,,test_eps,6.0,0.7631671637744035,0.40995857582860395,0.595781,0.6407618518003615,
cifar10,resnet18,150,1,upgd,upgd,0.005,8.0,,test_eps,8.0,0.8024409908186687,0.4058658384212537,0.601719,0.7268177394689281,
cifar10,resnet18,151,1,upgd,upgd,0.005,10.0,,test_eps,10.0,0.6506755482085517,0.29253432704965454,0.7025,0.8224662866675935,
cifar10,resnet18,152,1,upgd,upgd,0.005,12.0,,test_eps,12.0,0.5830827199869153,0.22154419332209474,0.664687,0.849993048797442,
cifar10,resnet18,153,1,upgd,upgd,0.005,16.0,,test_eps,16.0,0.35325874201973295,0.18439320412830829,0.765156,0.9581537606005839,
cifar10,resnet18,154,1,upgd,upgd,0.005,20.0,,test_eps,20.0,0.47633603567439264,0.2729860321474119,0.799219,0.9956902544140136,
cifar10,resnet18,155,1,upgd,upgd,0.005,24.0,,test_eps,24.0,0.5646775532581454,0.17280162539273924,0.970313,0.9984707354372306,
